word,meaning
rainily,: in a rainy manner
raininess,: the quality or state of being rainy
rainless,: lacking rain : lacking precipitation
rainlessness,: lacking rain : lacking precipitation
rainproof,: impervious to rain
rainspout,: gutter sense 1a
rainstorm,: a storm of or with rain
raintight,: so tight as to exclude rain
rainwash,: the washing away of material by rain
rainworm,: earthworm
rainy,": marked by, abounding with, or bringing rain"
raioid,: resembling or related to a ray :  batoid
Rais,: a Muslim ship's captain
rais,: a Muslim ship's captain
raisable,: capable of being raised
raise,: to cause or help to rise to a standing position
raised,: having a pattern or design projecting from a background : done in relief
raiseman,: a miner who works in a raise
raiser,: to cause or help to rise to a standing position
raisin,: a grape of any of several varieties that has been dried in the sun or by artificial heat
raising,: to cause or help to rise to a standing position
raisiny,: containing or resembling raisins
Raj,: rule
raj,: rule
Raja,: an Indian or Malay prince or chief
raja,: an Indian or Malay prince or chief
Rajah,: an Indian or Malay prince or chief
rajah,: an Indian or Malay prince or chief
rajaship,: the dominion or the rank of a raja
Rajasthani,: the Indo-Aryan dialects of Rajasthan
rajbansi,: a member of an extensive Koch caste of Assam and Bengal
Rajidae,: a family of elasmobranch fishes consisting of the skates
Rajput,: a member of a dominant military caste of northern India
rake,: an implement equipped with projecting prongs to gather material (such as leaves) or for loosening or smoothing the surface of the ground
rakehell,: libertine sense 2
rakehellish,: rakehell
rakehelly,: libertine sense 2
raker,: an implement equipped with projecting prongs to gather material (such as leaves) or for loosening or smoothing the surface of the ground
rakery,": debauchery, lewdness"
rakesteel,: a rake handle
rakestele,: a rake handle
raki,: a Turkish liqueur flavored with aniseed
raking,: an implement equipped with projecting prongs to gather material (such as leaves) or for loosening or smoothing the surface of the ground
rakish,": of, relating to, or characteristic of a rake : dissolute"
rakishly,: in a rakish manner
rakishness,: the quality or state of being rakish
rakshasa,: a demon or evil spirit of Hindu mythology
raku,: Japanese hand-modeled pottery that is fired at a low temperature and rapidly cooled
rallentando,: ritardando
Rallidae,": a family of gruiform birds consisting of the rails, crakes, wekas, coots, gallinules, and related forms"
rallier,: one that rallies
ralliform,: resembling or related to the rails
ralline,": of, relating to, or resembling the rails"
Rallus,": the type genus of Rallidae comprising slender-billed rails (as the European water rail, the clapper rail, and the king rail)"
rally,: to muster for a common purpose
Ralph,: vomit
ralph,: vomit
ralstonite,": a mineral NaMgAl5F12(OH)6.3H2O consisting of a hydrous basic fluoride of aluminum, sodium, and magnesium in octahedral crystals"
Ram,: a male sheep
ram,: a male sheep
Rama,: a deity or deified hero of later Hinduism worshipped as an avatar of Vishnu
ramada,: a roofed shelter with usually open sides
ramage,": untamed, wild"
Ramaism,: the worship of the Hindu epic hero Rama as an incarnation of the god Vishnu
Ramaite,: one who worships Rama
ramal,: of or relating to a ramus
Raman, Venkata 1888�1970 Indian physicist
ramanas,: a red-flowered cultivated rose that is a variety of the Japan rose
ramass,: to collect together : gather
ramate,: ramose
ramble,: to move aimlessly from place to place
rambler,: one that rambles
rambling,": proceeding without a specific goal, purpose, or direction: such as"
ramblingly,": proceeding without a specific goal, purpose, or direction: such as"
rambong,: a rubber plant (Ficus elastica)
Rambouillet,: any of a breed of large sturdy sheep developed in France
rambunctious,: marked by uncontrollable exuberance : unruly
rambutan,: a bright red spiny Malayan fruit closely related to the lychee
ramdohrite,": a mineral Pb3Ag2Sb6S13 consisting of a rare compound of lead, silver, antimony, and sulfur"
Ramean,:  ramist
ramekin,: a preparation of cheese especially with bread crumbs or eggs baked in a mold or shell
ramellose,: bearing little branches
rament,: ramentum sense 2
ramentaceous,": covered with, consisting of, or resembling ramenta"
ramental,": covered with, consisting of, or resembling ramenta"
ramentiferous,: bearing ramenta
ramentum,: something scraped off : a minute particle : shaving
rameous,:  ramal
ramequin,: a preparation of cheese especially with bread crumbs or eggs baked in a mold or shell
Rameses,name of 11 kings of Egypt: especially II (reigned 1304�1237 b.c.); III (reigned 1198�1166 b.c.)
Rameseum,: a temple erected by or in honor of a Ramesside king
Ramessid,: of or relating to the kings of ancient Egypt named Ramses
Ramesside,: of or relating to the kings of ancient Egypt named Ramses
ramet,: an independent member of a clone
ramfeezled,: worn out : exhausted
ramhead,: a stupid or dull-witted person : blockhead
rami,": a projecting part, elongated process, or branch: such as"
ramicorn,: having branched antennae
ramie,: an Asian perennial plant (Boehmeria nivea) of the nettle family
ramification,": branch, offshoot"
ramified,: to split up into branches or constituent parts
ramiform,: a branched pit formed by the coalescence of the cavities of two or more simple pits (as in the walls of brachysclereids)
ramify,: to split up into branches or constituent parts
Ramillie,: an 18th century wig with a long plait in back that is tied top and bottom with bows
ramisection,: the surgical severance of one or more rami and especially the rami communicantes (as for the relief of spastic paralysis)
Ramism,: the doctrines of Ramus based on opposition to Aristotelianism and advocacy of a new logic blended with rhetoric
Ramist,: the doctrines of Ramus based on opposition to Aristotelianism and advocacy of a new logic blended with rhetoric
ramline,: a line used to mark a straight middle line (as on a spar or mast)
rammack,: to rush around
rammel,: underbrush
rammelsbergite,: a mineral NiAs2 consisting of a native nickel diarsenide related to loellingite and polymorphous with pararammelsbergite
rammer,: a male sheep
rammish,: resembling a ram
rammishness,: the quality or state of being rammish
rammy,: rammish
Ramon,: breadnut sense 1
Ramoosii,: one of a pre-Aryan people in northwestern India
ramose,: consisting of or having branches
ramous,: ramose
ramp,: a sloping way or plane: such as
rampage,: to rush wildly about
rampageous,: to rush wildly about
rampageously,: to rush wildly about
rampageousness,: to rush wildly about
rampancy,: the quality or state of being rampant
rampant,: rearing upon the hind legs with forelegs extended
rampantly,: rearing upon the hind legs with forelegs extended
rampart,: a protective barrier : bulwark
ramped,: a sloping way or plane: such as
ramper,: lamprey
Ramphastidae,: a family of birds (order Piciformes) consisting of the toucans
Ramphastides,: a suborder of birds coextensive with the family Ramphastidae
Ramphastos,: a genus (the type of the family Ramphastidae) comprising various typical toucans
rampike,: an erect broken or dead tree
ramping,: a sloping way or plane: such as
rampion,: a European bellflower (Campanula rapunculus) having an edible tuberous root used with the leaves as a salad
rampire,: rampart
ramrace,: a headlong rush : a short hard run
ramrod,: a rod for ramming home the charge in a muzzle-loading firearm
ramsch,: a game in which the jacks alone are trumps and the object is to lose tricks
Ramsey,(Arthur) Michael 1904�1988 archbishop of Canterbury (1961�74)
ramshackle,: appearing ready to collapse : rickety
ramshackleness,: the quality or state of being ramshackle
ramshackly,: ramshackle
ramson,: a broad-leaved garlic (Allium ursinum) common in European gardens
ramstam,": headstrong, reckless"
ramtil,: a tropical African herb (Guizotia abyssinica) of the family Compositae widely cultivated in India for its seeds  � see niger seed
ramular,: of or relating to a branch
ramuliferous,: bearing ramuli
ramulose,: having many small branches
ramulous,: having many small branches
ramulus,: a small branch
ramus,": a projecting part, elongated process, or branch: such as"
ramuscule,: a small ramus
Ramusi,: one of a pre-Aryan people in northwestern India
Rana,: false paca
rana,: false paca
ranal,: relating to or belonging to the order Ranales
Ranales,": a large order of dicotyledonous herbs, shrubs, and trees including the Ranunculaceae, Berberidaceae, Magnoliaceae, Annonaceae, and Lauraceae and being distinguished in general by flowers with spirally arranged parts, numerous stamens, and an apocarpous gynoecium"
Ranatra,: a genus of elongate very slender bugs (family Nepidae) with long slender legs the first pair of which is fitted for seizing prey in the manner of a mantis
rancel,: to search thoroughly : ransack
rancelman,: a constable with the duty of searching for stolen or missing goods
rancer,: reamer
ranch,": a large farm for raising horses, beef cattle, or sheep"
ranche,: a stroke in pin pool that leaves only the center pin standing and thereby wins the game
rancher,: one who owns or works on a ranch
rancheria,: a dwelling place of a ranchero
ranchero,: rancher
ranchman,: rancher
rancho,: ranch sense 1
ranchwoman,: a woman who operates or lives on a ranch
rancid,: having an unpleasant smell or taste usually from chemical change or decomposition
rancidification,: the chemical change that produces rancidity
rancidify,: to make rancid
rancidity,: having an unpleasant smell or taste usually from chemical change or decomposition
rancidness,: having an unpleasant smell or taste usually from chemical change or decomposition
rancor,: bitter deep-seated ill will
rancorous,: marked by rancor : deeply malevolent
rancorously,: marked by rancor : deeply malevolent
Rand,the basic monetary unit of South Africa  � see Money Table
rand,the basic monetary unit of South Africa  � see Money Table
Randall,: meadow fescue
Randallite,: one of a group of Freewill Baptists organized in the northern part of the U.S. in 1787
randan,": boisterous noisy conduct : rampage, spree"
randannite,: a variety of diatomaceous earth
randem,: with three horses harnessed to a vehicle one behind another
rander,: a worker who trims or bevels the edges of shoe soles or welts
Randia,: a large genus of tropical shrubs and trees (family Rubiaceae) having white or yellow solitary or clustered flowers and a many-seeded berry  � see box brier
randing,: the act of making a rand
Randolph,A(sa) Philip 1889�1979 American labor leader
random,: a haphazard course
randomization,": to select, assign, or arrange in a random way"
randomize,": to select, assign, or arrange in a random way"
randomly,: a haphazard course
randomness,": the quality or state of being or seeming random (as in lacking or seeming to lack a definite plan, purpose, or pattern)"
Randy,: having a coarse manner
randy,: having a coarse manner
Ranella,: a genus of marine snails related to Triton having a thick shell usually with two lateral varices continuous over all the whorls
rangatira,": a Maori chief : a Maori of rank, authority, or distinction"
range,: a series of things in a line : row
ranged,: a series of things in a line : row
ranger,: the keeper of a British royal park or forest
rangership,: the position of ranger of a park or forest
rangework,: ashlar laid in horizontal courses of even height : coursed ashlar
Rangifer,: a genus consisting of the domestic and wild reindeer and caribous
rangiferine,: of or relating to the genus Rangifer
ranginess,: able to range for considerable distances
ranging,: a series of things in a line : row
rangle,: bits of gravel fed to hawks
rangy,: able to range for considerable distances
rani,: a Hindu queen : a raja's wife
ranid,": any of a large family (Ranidae) of long-legged frogs distinguished by extensively webbed hind feet, horizontal pupils, and a bony sternum"
Ranidae,: a large family of frogs (suborder Diplasiocoela) distinguished by slightly dilated transverse sacral processes and comprising the typical frogs  � see rana
Ranina,: the type genus of Raninidae comprising typical frog crabs
ranine,: of or relating to frogs
raninian,: the type genus of Raninidae comprising typical frog crabs
Ranjit,1780�1839 Lion of the Punjab founder of Sikh kingdom
rank,: relative standing or position
ranked,: relative standing or position
ranker,: one who serves or has served in the ranks
rankle,": to cause anger, irritation, or deep bitterness"
rankly,: relative standing or position
rankness,: relative standing or position
rann,: a stanza especially of a song
rannel,: a bar to support pothooks over an open fireplace
ranny,: shrew sense 1
ransack,: to look through thoroughly in often a rough way
ransacker,: to look through thoroughly in often a rough way
ransackle,: ransack
ransom,: a consideration paid or demanded for the release of someone or something from captivity
ransomable,: capable of being ransomed
ransomer,: a consideration paid or demanded for the release of someone or something from captivity
ransomless,: free from or lacking ransom
ranstead,: an erect perennial Old World toadflax (Linaria vulgaris) that bears racemes of pale yellow to citron yellow flowers with coppery markings and is naturalized in North America where it is sometimes a troublesome weed
rant,": to talk in a noisy, excited, or declamatory manner"
rantan,": a knocking, banging, or pounding noise"
rantankerous,: cantankerous
ranter,": to talk in a noisy, excited, or declamatory manner"
Ranterism,: the practice or tenets of the Ranters
ranting,": to talk in a noisy, excited, or declamatory manner"
rantingly,": to talk in a noisy, excited, or declamatory manner"
rantipole,: a wild reckless sometimes quarrelsome person
ranty,": excited, riotous"
ranula,: a cyst formed under the tongue by obstruction of a gland duct
Ranunculaceae,": a large family of plants (order Ranales) distinguished by colorless acrid juice, usually alternate leaves, and regular or irregular polypetalous or apetalous flowers with hypogynous stamens  � see ranunculus"
ranunculaceous,: of or relating to the Ranunculaceae
ranunculi,": any of a large genus (Ranunculus of the family Ranunculaceae, the buttercup family) of chiefly perennial herbaceous plants with tuberous or fibrous roots and typically yellow, five-petaled, cup-shaped flowers and including one (R. asiaticus) of southeastern Europe and southwestern Asia widely cultivated for its white, yellow, pink, red, or orange flowers having multiple layers of petals  � see buttercup, lesser celandine"
Ranunculus,": any of a large genus (Ranunculus of the family Ranunculaceae, the buttercup family) of chiefly perennial herbaceous plants with tuberous or fibrous roots and typically yellow, five-petaled, cup-shaped flowers and including one (R. asiaticus) of southeastern Europe and southwestern Asia widely cultivated for its white, yellow, pink, red, or orange flowers having multiple layers of petals  � see buttercup, lesser celandine"
Ranzania,: a genus of marine sunfishes (family Molidae) with slightly elongated bodies
Raoulia,: a genus of large white hoary caespitose cushion plants (family Compositae) that are natives chiefly of New Zealand uplands and have small solitary flower heads resembling those of Helichrysum  � see sheep plant
rap,: a sharp blow or knock
rapacious,: excessively grasping or covetous
rapaciously,: excessively grasping or covetous
rapaciousness,: excessively grasping or covetous
rapacity,: the quality of being rapacious
rapakivi,: a coarse red granite quarried in Finland having curious ovoid ringed feldspars composed of central cores of orthoclase surrounded by a shell of oligoclase and being much used for building in northern Russia
Rapallo,"commune in Liguria, northwestern Italy, east-southeast of Genoa on the"
Rapanea,: a genus of chiefly tropical trees or shrubs (family Theophrastaceae) having mostly shining leathery leaves and small flowers with stamens adnate to the corolla lobes
Rapateaceae,": a family of South American herbs (order Xyridales) somewhat resembling members of the family Juncaceae and having a greenish perianth in two series, six anthers, and numerous capitate flowers subtended by two foliaceous bracts"
rapateaceous,": a family of South American herbs (order Xyridales) somewhat resembling members of the family Juncaceae and having a greenish perianth in two series, six anthers, and numerous capitate flowers subtended by two foliaceous bracts"
rape,": unlawful sexual activity and usually sexual intercourse carried out forcibly or under threat of injury against a person's will or with a person who is beneath a certain age or incapable of valid consent because of mental illness, mental deficiency, intoxication, unconsciousness, or deception  � compare sexual assault, statutory rape"
raper,": unlawful sexual activity and usually sexual intercourse carried out forcibly or under threat of injury against a person's will or with a person who is beneath a certain age or incapable of valid consent because of mental illness, mental deficiency, intoxication, unconsciousness, or deception  � compare sexual assault, statutory rape"
rapeseed,: the seed of the rape plant
Raphael,: one of the four archangels named in Hebrew tradition
Raphaelesque,: one of the four archangels named in Hebrew tradition
Raphaelism,": the artistic principles, method, or style of the painter Raphael"
Raphaelite,:  vanadiferous asphaltum
Raphanus,": a genus of Eurasian herbs (family Cruciferae) characterized by the torulose pods containing globose seeds in a single row  � see jointed charlock, radish"
raphe,: the seamlike union of the two lateral halves of a part or organ (such as the tongue) having externally a ridge or furrow
Raphia,: raffia
raphide,: any of the needle-shaped crystals usually of calcium oxalate that develop as metabolic by-products in plant cells
raphides,: any of the needle-shaped crystals usually of calcium oxalate that develop as metabolic by-products in plant cells
raphidiferous,: bearing or containing raphides
raphidiid,: of or relating to the Raphidiidae
Raphidiidae,: a family of predatory insects (suborder Raphidiodea) remarkable for their long prothorax and elongate setiform ovipositor
Raphiolepis,": a small genus of ornamental Asiatic shrubs (family Rosaceae) grown for their evergreen, glossy, alternate leaves and rather showy white or pink flowers in racemes or panicles  � see indian hawthorn , japanese hawthorn"
rapid,": marked by a fast rate of motion, activity, succession, or occurrence"
rapidity,: the quality or state of being rapid
rapidly,": marked by a fast rate of motion, activity, succession, or occurrence"
rapidness,": marked by a fast rate of motion, activity, succession, or occurrence"
rapier,: a straight 2-edged sword with a narrow pointed blade
rapine,": pillage, plunder"
raping,": unlawful sexual activity and usually sexual intercourse carried out forcibly or under threat of injury against a person's will or with a person who is beneath a certain age or incapable of valid consent because of mental illness, mental deficiency, intoxication, unconsciousness, or deception  � compare sexual assault, statutory rape"
rapist,: a person who rapes someone : a person who commits rape
raploch,": coarse, rough"
rapparee,: an Irish irregular soldier or bandit
rappel,": to descend (as from a cliff) by sliding down a rope passed under one thigh, across the body, and over the opposite shoulder or through a special friction device"
rapper,: one that raps or is used for rapping: such as
rapping,: a sharp blow or knock
Rappist,:  harmonite
rappist,:  harmonite
Rappite,:  harmonite
rapport,": a friendly, harmonious relationship"
rapscallion,": a person who causes trouble : rascal, ne'er-do-well"
rapscallionly,: good for nothing : rascally
rapt,: lifted up and carried away
raptatorial,: predacious
raptly,: lifted up and carried away
raptness,: lifted up and carried away
raptor,": a carnivorous medium- to large-sized bird (such as a hawk, eagle, owl, or vulture) that has a hooked beak and large sharp talons and that feeds wholly or chiefly on meat taken by hunting or on carrion : bird of prey"
Raptores,: an order of birds comprising Falconiformes and Strigiformes of current usage and including all the birds of prey
raptorial,: predaceous sense 1
rapture,: an expression or manifestation of ecstasy or passion
raptured,: an expression or manifestation of ecstasy or passion
raptureless,: feeling or expressing no rapture
rapturize,: to indulge in rapture
rapturous,: an expression or manifestation of ecstasy or passion
rapturously,: an expression or manifestation of ecstasy or passion
rapturousness,: an expression or manifestation of ecstasy or passion
raptus,: a pathological paroxysm of activity giving vent to impulse or tension (as in an act of violence)
rare,: seldom occurring or found : uncommon
rarebit,: welsh rabbit
rarefaction,: the action or process of rarefying
rarefactional,: the action or process of rarefying
rarefactive,: producing or marked by rarefaction
rarefiable,: capable of being rarefied
rarefier,: one that rarefies
rarefy,": to make rare, thin, porous, or less dense : to expand without the addition of matter"
rarely,: not often : seldom
rareness,: seldom occurring or found : uncommon
rareripe,: an early ripening fruit or vegetable
rarish,: somewhat rare
rarity,": the quality, state, or fact of being rare"
Rarotongan,: of or relating to the island or language of Rarotonga
ras,": any of a family of genes that undergo mutation to oncogenes and especially to some commonly linked to human cancers (as of the colon, lung, and pancreas)"
rasa,: the mind in its hypothetical primary blank or empty state before receiving outside impressions
Rasalhague,: a white star of the second magnitude that is the brightest star in the constellation Ophiuchus
rasamala,: a southern Asiatic timber tree (Altingia excelsa) of the family Hamamelidaceae yielding a fragrant resin
rascacio,: a variegated spinose scorpion fish (Scorpaena plumieri) of the western Atlantic from Cape Cod to Brazil
rascal,": a mean, unprincipled, or dishonest person"
rascaldom,: the whole body of rascals
rascality,: rabble
rascallion,: rapscallion
rascally,: of or characteristic of a rascal
rascalry,: rascality
rasceta,: transverse creases of the skin on the palmar surface of the wrist
rascette,: a line crossing the wrist below the palm of the hand that is sometimes held by palmists to provide additional indication of a strong or weak constitution
rase,: erase
raser,: one that rases
rasgado,: the arpeggio effect produced by sweeping the strings with the thumb in guitar playing
rash,: an eruption on the body
rasher,: a thin slice of bacon or ham broiled or fried
rashing,: soft flaky rock or clay immediately beneath a coal seam that is readily mixed with the coal in mining
rashly,: an eruption on the body
rashness,: an eruption on the body
Raskolnik,": a dissenter from the Russian Orthodox Church and member of one of the several groups (as the Doukhobors, Khlysty) developing from the schism of the 17th century in protest against liturgical reforms"
Rasores,: an order of birds comprising the Gallinae and the Columbae or coextensive with Gallinae
rasorial,: habitually scratching the ground in search of food
rasp,: to rub with something rough
raspatory,: a file or rasp used (as for scraping bone) in surgery
raspberry,: any of various usually black or red edible berries that are aggregate fruits consisting of numerous small drupes on a fleshy receptacle and that are usually rounder and smaller than the closely related blackberries
raspberrylike,: resembling the raspberry
rasped,: to rub with something rough
rasper,: to rub with something rough
rasping,: to rub with something rough
raspingly,: to rub with something rough
raspish,": irritable, rasping"
raspite,: a mineral PbWO4 consisting of lead tungstate occurring in yellow monoclinic crystals (hardness 2.5)
raspy,": harsh, grating"
rasse,": a grizzled black-marked semiarboreal civet (Viverricula malaccensis or V. indica) that is related to but is smaller than the common civet, is native to China and the East Indies, and furnishes a perfume prized by the Javanese"
rassle,: wrestle
raster,: a scan pattern (as of the electron beam in a cathode-ray tube) in which an area is scanned from side to side in lines from top to bottom
rastik,: any of various hair dyes: such as
rasure,": erasure, obliteration"
rat,: any of numerous rodents (Rattus and related genera) differing from the related mice especially by considerably larger size
rata,: a tree of the genus Metrosideros
ratability,: the quality or state of being ratable
ratable,": capable of being rated, estimated, or apportioned"
ratably,": capable of being rated, estimated, or apportioned"
ratafia,: a liqueur made from an infusion of macerated fruit or fruit juice in a liquor (such as brandy) and often flavored with almonds
rataplan,: the iterative sound of beating
ratbite,: either of two febrile bacterial diseases of humans usually transmitted by the bite of a rat
ratcatcher,: a person or animal employed in exterminating rats
ratch,: a blaze on an animal's face
ratchet,": a mechanism that consists of a bar or wheel having inclined teeth into which a pawl drops so that motion can be imparted to the wheel or bar, governed, or prevented and that is used in a hand tool (such as a wrench or screwdriver) to allow effective motion in one direction only"
ratchety,": resembling the operation of a ratchet : jerky, irregular, creaky"
ratching,: extra draft due to excess speed of the mule carriage over the roller delivery in spinning
rate,": a quantity, amount, or degree of something measured per unit of something else"
rated,": a quantity, amount, or degree of something measured per unit of something else"
ratel,: an African or Asian nocturnal omnivorous mammal (Mellivora capensis) of the weasel family that resembles a badger
ratepayer,: taxpayer
rater,: one that rates
ratfish,: chimaera
rath,: a usually circular earthwork serving as stronghold and residence of an ancient Irish chief
rathe,: early
rather,: with better reason or more propriety : more properly
ratheripe,": rareripe, precocious"
ratherish,": somewhat, fairly"
ratherly,": rather, somewhat"
rathite,": a mineral Pb13As18S40 consisting of a lead arsenic sulfide occurring in dark gray metallic orthorhombic crystals (hardness 3, specific gravity 5.4)"
rathole,: a rat's burrow
rathskeller,: a usually basement tavern or restaurant
raticidal,: a substance for killing rats
raticide,: a substance for killing rats
ratification,: the act or process of ratifying something (such as a treaty or amendment) : formal confirmation or sanction
ratificationist,: an advocate of ratification (as of a treaty or contract)
ratifier,: to approve and sanction formally : confirm
ratify,: to approve and sanction formally : confirm
ratihabition,": ratification, sanction"
ratine,: a rough bulky fabric usually woven loosely in plain weave from ratin� yarns
rating,: a classification according to grade
ratio,: the indicated quotient of two mathematical expressions
ratiocinate,: reason
ratiocination,: the process of exact thinking : reasoning
ratiocinative,: the process of exact thinking : reasoning
ratiocinator,: reason
ratiocinatory,: ratiocinative
ratiometer,: a device for making a succession of photographic exposures to obtain the filter ratios of color-sensitive materials under given conditions of work
ration,: a food allowance for one day
rational,: having reason or understanding
rationale,": an explanation of controlling principles of opinion, belief, practice, or phenomena"
rationalism,: reliance on reason as the basis for establishment of religious truth
rationalist,: reliance on reason as the basis for establishment of religious truth
rationalistic,: reliance on reason as the basis for establishment of religious truth
rationalistically,: reliance on reason as the basis for establishment of religious truth
rationality,: the quality or state of being rational
rationalizable,: to bring into accord with reason or cause something to seem reasonable: such as
rationalization,": the act, process, or result of rationalizing : a way of describing, interpreting, or explaining something (such as bad behavior) that makes it seem proper, more attractive, etc."
rationalize,: to bring into accord with reason or cause something to seem reasonable: such as
rationalizer,: to bring into accord with reason or cause something to seem reasonable: such as
rationally,: having reason or understanding
rationalness,: having reason or understanding
Ratitae,": a superordinal group of birds comprising forms with small or rudimentary wings, no pygostyle, and no keel to the breastbone that are nonetheless evidently descended from birds with the power of flight, including the ostriches, rheas, cassowaries and emus, elephant birds, moas, and kiwis, and usually constituting a primary subdivision of the subclass Neornithes"
ratite,: a bird with a flat breastbone
ratitous,: ratite
ratlike,: any of numerous rodents (Rattus and related genera) differing from the related mice especially by considerably larger size
ratline,: any of the small transverse ropes attached to the shrouds of a ship so as to form the steps of a rope ladder
ratoon,: a shoot of a perennial plant (such as sugarcane)
ratooner,: a plant that propagates by ratooning
ratproof,: proof against rats
ratsbane,: arsenic trioxide
rattail,: a horse's tail with little or no hair
rattan,: a rattan cane or switch
ratteen,: a coarse woolen fabric
ratter,: one that catches rats
rattish,: resembling or having the characteristics of a rat
rattle,: to make a rapid succession of short sharp noises
rattlebag,: a rattle in the form of a bag
rattlebones,: bone entry 1 sense 5a
rattlebox,: a bladder campion (Silene latifolia)
rattlebrain,: a flighty or thoughtless person
rattlebrained,: a flighty or thoughtless person
rattlebush,: a rattlebox (Crotalaria sagittalis)
rattled,: to make a rapid succession of short sharp noises
rattlehead,: rattlebrain
rattleheaded,: rattlebrained
rattlemouse,: bat entry 3
rattlepate,: rattlebrain
rattlepated,: rattlebrained
rattlepod,: seedbox sense 2
rattler,: one that rattles
rattleroot,: black cohosh
rattlertree,: white poplar sense 1a
rattles,: to make a rapid succession of short sharp noises
rattlesnake,: any of several American pit vipers (genera Crotalus and Sistrurus) that have horny interlocking joints at the end of the tail which make a sharp rattling sound when shaken
rattletrap,: something rattly or rickety
rattleweed,": any of various leguminous plants especially of the genera Astragalus, Phaca, and Oxytropis"
rattling,": lively, brisk"
rattlingly,": lively, brisk"
rattly,: likely to rattle : making a rattle
ratton,: rat
rattrap,: a trap for rats
Rattus,: a genus of rodents of the family Muridae that comprise the common rats and are distinguished from members of the closely related genus Mus by bevel-edged upper incisors and comparatively large second and third molars
ratty,: infested with rats
ratwa,: a muntjac (Muntiacus muntjak)
raucid,: raucous
raucity,: the quality or state of being raucous
raucous,: disagreeably harsh or strident : hoarse
raucously,: disagreeably harsh or strident : hoarse
raucousness,: disagreeably harsh or strident : hoarse
rauk,: scratch
rauli,: a large Chilean timber tree (Nothofagus procera) yielding a coarse lumber that is used especially for cooperage
raun,": roe, spawn"
raupo,: a common cattail (Typha angustifolia) used especially in New Zealand for thatching
Rauraci,: an ancient people of Gaul west of the Rhine and near Basel
Raurici,: an ancient people of Gaul west of the Rhine and near Basel
Rauwolfia,: any of a genus (Rauvolfia synonym Rauwolfia) of pantropical trees and shrubs of the dogbane family that yield medicinal alkaloids (such as reserpine)
ravage,: an act or practice of ravaging
ravagement,: an act or practice of ravaging
ravager,: an act or practice of ravaging
rave,: to talk irrationally in or as if in delirium
ravehook,: a hooked tool for enlarging or clearing seams (as of a boat) to receive oakum or other caulking material
ravel,": to become unwoven, untwisted, or unwound : fray"
raveler,": to become unwoven, untwisted, or unwound : fray"
ravelin,: a detached work formerly used in fortifications and consisting of two embankments forming a salient angle in front of the curtain of the fortified position
raveling,: ravel sense b
ravelly,: raveled or likely to ravel
ravelment,": to become unwoven, untwisted, or unwound : fray"
raven,": a large, glossy-black bird (Corvus corax) that is widely distributed in northern parts of the northern hemisphere but now rare in most areas of the eastern and central U.S. and that differs from the closely related common crow chiefly in its larger size and wedge-shaped tail and in having the feathers of the throat narrow and pointed resulting in a shaggy appearance"
Ravenala,": a genus of tropical woody plants (family Musaceae) having tall trunks, oblong distichous very long-stalked leaves, and large flowers with three sepals and three petals followed by woody 3-valved capsules  � see traveler's-tree"
Ravenelia,: a genus of rust fungi (family Pucciniaceae) having the teliospores united into a head on a compound pedicel and being mostly parasites of leguminous plants
ravener,": a large, glossy-black bird (Corvus corax) that is widely distributed in northern parts of the northern hemisphere but now rare in most areas of the eastern and central U.S. and that differs from the closely related common crow chiefly in its larger size and wedge-shaped tail and in having the feathers of the throat narrow and pointed resulting in a shaggy appearance"
ravening,": a large, glossy-black bird (Corvus corax) that is widely distributed in northern parts of the northern hemisphere but now rare in most areas of the eastern and central U.S. and that differs from the closely related common crow chiefly in its larger size and wedge-shaped tail and in having the feathers of the throat narrow and pointed resulting in a shaggy appearance"
ravenous,: rapacious
ravenously,: rapacious
ravenousness,: rapacious
ravenry,: a place where ravens nest
ravens,": a large, glossy-black bird (Corvus corax) that is widely distributed in northern parts of the northern hemisphere but now rare in most areas of the eastern and central U.S. and that differs from the closely related common crow chiefly in its larger size and wedge-shaped tail and in having the feathers of the throat narrow and pointed resulting in a shaggy appearance"
Ravensara,: a genus of Madagascan trees (family Lauraceae) having trimerous flowers and lobed seeds  � see clove nutmeg
ravensara,: a genus of Madagascan trees (family Lauraceae) having trimerous flowers and lobed seeds  � see clove nutmeg
raver,: one that raves
Ravi,river 450 miles (724 kilometers) long in northern Pakistan flowing southwest to the Chenab River and forming part of the boundary between Pakistan and India
ravigote,": a sauce or dressing colored green with spinach puree and seasoned with vinegar and a mixture of herbs (as chervil, tarragon, chives, capers)"
ravin,": plunder, pillage"
ravine,: a small narrow steep-sided valley that is larger than a gully and smaller than a canyon and that is usually worn by running water
ravined,": rapacious, ravenous"
raviney,: full of or marked by ravines
raving,": irrational, incoherent, wild, or extravagant utterance or declamation"
ravioli,: pasta in the form of little cases of dough containing a savory filling (as of meat or cheese)
ravish,: to seize and take away by violence
ravishedly,: in a ravished manner : as if ravished
ravisher,: to seize and take away by violence
ravishing,": unusually attractive, pleasing, or striking"
ravishingly,": unusually attractive, pleasing, or striking"
ravishment,: to seize and take away by violence
ravison,: rapeseed of an inferior quality
raw,: not cooked
rawboned,: relatively thin with prominent bone structure
rawbones,: a rawboned individual : skeleton
rawhead,":  hobglobin , specter  � see bloodybones"
rawhide,: a whip of untanned hide
rawhider,: one that rawhides: such as
rawish,: somewhat raw
rawishness,: somewhat raw
rawness,: not cooked
